chrIS_full_half_null,Bambu,full,Section1,25,0,7,0
chrIS_full_half_null,FLAIR,full,Section1,16,0,8,8
chrIS_full_half_null,FLAMES,full,Section1,12,0,0,13
chrIS_full_half_null,isoQuant,full,Section1,19,0,3,6
chrIS_full_half_null,Mandalorion,full,Section1,16,0,2,9
chrIS_full_half_null,Stringtie2,full,Section1,18,0,5,6
chrIS_full_half_null,TALON,full,Section1,18,0,28,7
chrIS_full_half_null,TALON_reco,full,Section1,17,0,14,8
chrIS_full_half_null,Bambu,null,Section3,0,13,7,27
chrIS_full_half_null,FLAIR,null,Section3,0,14,1,28
chrIS_full_half_null,FLAMES,null,Section3,0,0,0,43
chrIS_full_half_null,isoQuant,null,Section3,0,15,2,27
chrIS_full_half_null,Mandalorion,null,Section3,0,22,0,21
chrIS_full_half_null,Stringtie2,null,Section3,0,23,9,17
chrIS_full_half_null,TALON,null,Section3,0,19,65,22
chrIS_full_half_null,TALON_reco,null,Section3,0,11,34,31
chrIS_full_half_null,Bambu,partial,Section2,39,10,12,15
chrIS_full_half_null,FLAIR,partial,Section2,33,21,15,12
chrIS_full_half_null,FLAMES,partial,Section2,24,0,0,44
chrIS_full_half_null,isoQuant,partial,Section2,37,23,1,7
chrIS_full_half_null,Mandalorion,partial,Section2,33,25,4,10
chrIS_full_half_null,Stringtie2,partial,Section2,37,24,8,4
chrIS_full_half_null,TALON,partial,Section2,33,25,184,8
chrIS_full_half_null,TALON_reco,partial,Section2,32,21,53,13
chrIS_half_null_full,Bambu,full,Section3,43,0,13,0
chrIS_half_null_full,FLAIR,full,Section3,21,0,16,22
chrIS_half_null_full,FLAMES,full,Section3,11,0,0,32
chrIS_half_null_full,isoQuant,full,Section3,15,0,2,27
chrIS_half_null_full,Mandalorion,full,Section3,23,0,5,20
chrIS_half_null_full,Stringtie2,full,Section3,27,0,2,16
chrIS_half_null_full,TALON,full,Section3,25,0,65,16
chrIS_half_null_full,TALON_reco,full,Section3,26,0,34,16
chrIS_half_null_full,Bambu,null,Section2,0,35,15,24
chrIS_half_null_full,FLAIR,null,Section2,0,38,16,25
chrIS_half_null_full,FLAMES,null,Section2,0,0,0,68
chrIS_half_null_full,isoQuant,null,Section2,0,50,5,15
chrIS_half_null_full,Mandalorion,null,Section2,0,57,5,11
chrIS_half_null_full,Stringtie2,null,Section2,0,56,17,6
chrIS_half_null_full,TALON,null,Section2,0,55,185,11
chrIS_half_null_full,TALON_reco,null,Section2,0,44,53,22
chrIS_half_null_full,Bambu,partial,Section1,9,7,5,8
chrIS_half_null_full,FLAIR,partial,Section1,5,8,6,10
chrIS_half_null_full,FLAMES,partial,Section1,2,4,0,19
chrIS_half_null_full,isoQuant,partial,Section1,3,9,4,11
chrIS_half_null_full,Mandalorion,partial,Section1,6,10,2,9
chrIS_half_null_full,Stringtie2,partial,Section1,6,8,6,8
chrIS_half_null_full,TALON,partial,Section1,6,11,28,8
chrIS_half_null_full,TALON_reco,partial,Section1,6,10,14,9
chrIS_null_full_half,Bambu,full,Section2,68,0,15,0
chrIS_null_full_half,FLAIR,full,Section2,58,0,29,9
chrIS_null_full_half,FLAMES,full,Section2,46,0,0,22
chrIS_null_full_half,isoQuant,full,Section2,65,0,3,3
chrIS_null_full_half,Mandalorion,full,Section2,58,0,6,9
chrIS_null_full_half,Stringtie2,full,Section2,65,0,4,3
chrIS_null_full_half,TALON,full,Section2,59,0,186,7
chrIS_null_full_half,TALON_reco,full,Section2,58,0,56,8
chrIS_null_full_half,Bambu,null,Section1,0,10,3,15
chrIS_null_full_half,FLAIR,null,Section1,0,10,5,12
chrIS_null_full_half,FLAMES,null,Section1,0,0,0,25
chrIS_null_full_half,isoQuant,null,Section1,0,12,4,11
chrIS_null_full_half,Mandalorion,null,Section1,0,15,2,10
chrIS_null_full_half,Stringtie2,null,Section1,0,15,8,7
chrIS_null_full_half,TALON,null,Section1,0,15,28,10
chrIS_null_full_half,TALON_reco,null,Section1,0,14,14,11
chrIS_null_full_half,Bambu,partial,Section3,23,6,5,13
chrIS_null_full_half,FLAIR,partial,Section3,7,9,1,26
chrIS_null_full_half,FLAMES,partial,Section3,4,0,0,39
chrIS_null_full_half,isoQuant,partial,Section3,11,8,2,23
chrIS_null_full_half,Mandalorion,partial,Section3,9,13,0,21
chrIS_null_full_half,Stringtie2,partial,Section3,11,15,7,16
chrIS_null_full_half,TALON,partial,Section3,9,13,65,19
chrIS_null_full_half,TALON_reco,partial,Section3,9,8,34,25
