STRG.10.1	R2_71_1	full-splice_match	reference_match	27.109083	12.000
STRG.11.1	R2_7_2	full-splice_match	reference_match	4129.195326	3102.000
STRG.11.2	R2_7_1	full-splice_match	reference_match	9626.198134	1867.000
STRG.12.1	R2_68_1	incomplete-splice_match	internal_fragment	17.737789	6.000
STRG.13.1	R2_68_2	incomplete-splice_match	3prime_fragment	7.492765	5.000
STRG.14.1	R2_67_1	full-splice_match	reference_match	74.584468	10.000
STRG.15.1	R1_52_2	incomplete-splice_match	3prime_fragment	12.751146	4.000
STRG.16.1	R1_52_2	incomplete-splice_match	internal_fragment	266.424138	3.000
STRG.17.1	R2_117_3	full-splice_match	reference_match	1815.296304	680.000
STRG.17.2	R2_117_1	full-splice_match	reference_match	1227.583858	490.000
STRG.18.1	R2_55_2	full-splice_match	reference_match	53.738109	11.000
STRG.18.2	R2_55_3	full-splice_match	reference_match	29.385159	8.000
STRG.19.1	R1_31_1	full-splice_match	reference_match	3671.076489	774.000
STRG.19.3	R1_31_2	full-splice_match	reference_match	629.426725	392.000
STRG.20.1	R1_33_2	full-splice_match	reference_match	727.350085	284.000
STRG.21.1	R1_32_1	full-splice_match	reference_match	409.595754	144.000
STRG.21.2	R1_32_2	full-splice_match	reference_match	364.074299	98.000
STRG.22.1	R2_46_1	incomplete-splice_match	3prime_fragment	2219.872450	1278.000
STRG.22.2	R2_46_3	full-splice_match	reference_match	2754.720057	1046.000
STRG.24.1	R2_45_1	full-splice_match	alternative_3end	138.995490	85.000
STRG.24.3	R2_45_2	full-splice_match	alternative_3end	112.715174	98.000
STRG.24.4	R2_45_3	full-splice_match	reference_match	121.773066	106.000
STRG.24.5	R2_45_4	full-splice_match	alternative_3end	186.936837	150.000
STRG.25.1	R2_41_1	full-splice_match	reference_match	506.210261	501.000
STRG.25.2	R2_41_2	full-splice_match	reference_match	12619.858672	2312.000
STRG.26.1	R2_63_3	full-splice_match	alternative_5end	44.036351	24.000
STRG.27.1	R2_37_1	incomplete-splice_match	5prime_fragment	27.140459	2.000
STRG.29.1	R2_53_2	full-splice_match	reference_match	4375.857814	3874.000
STRG.30.1	R2_42_1	full-splice_match	reference_match	1681.241427	955.000
STRG.30.2	R2_42_2	full-splice_match	reference_match	8202.449908	1700.000
STRG.30.3	R2_42_3	full-splice_match	reference_match	9028.256126	1423.000
STRG.3.1	R1_92_1	incomplete-splice_match	5prime_fragment	4254.768328	442.000
STRG.31.1	R2_38_2	full-splice_match	reference_match	12988.459971	3556.000
STRG.31.2	R2_38_1	full-splice_match	reference_match	2196.759566	679.000
STRG.31.3	R2_38_4	full-splice_match	reference_match	18110.341301	3253.000
STRG.32.1	R2_32_1	full-splice_match	reference_match	378.008759	118.000
STRG.32.2	R2_32_2	full-splice_match	reference_match	187.932366	98.000
STRG.32.3	R2_32_3	full-splice_match	reference_match	130.274205	61.000
STRG.37.1	R2_26_2	full-splice_match	reference_match	1162.764199	695.000
STRG.37.2	R2_26_1	full-splice_match	reference_match	277.746737	590.000
STRG.41.1	R2_154_2	full-splice_match	reference_match	43812.762955	13587.000
STRG.41.2	R2_154_1	full-splice_match	reference_match	3925.778069	1342.000
STRG.44.1	R1_23_1	full-splice_match	reference_match	177.770958	130.000
STRG.44.2	R1_23_2	full-splice_match	reference_match	101.843027	48.000
STRG.45.2	R1_22_1	incomplete-splice_match	3prime_fragment	1314.141037	269.000
STRG.46.1	R2_150_1	full-splice_match	reference_match	10076.258290	2604.000
STRG.47.2	R2_14_1	full-splice_match	alternative_3end	15040.197425	7435.000
STRG.47.3	R2_14_2	full-splice_match	reference_match	81938.984959	14089.000
