STRG.10.1	R2_71_1	=	27.109083	12.000
STRG.11.1	R2_7_2	=	4129.195326	3102.000
STRG.11.2	R2_7_1	=	9626.198134	1867.000
STRG.12.1	R2_68_1	c	17.737789	6.000
STRG.13.1	R2_68_2	c	7.492765	5.000
STRG.14.1	R2_67_1	=	74.584468	10.000
STRG.15.1	R1_52_2	c	12.751146	4.000
STRG.16.1	R1_52_2	c	266.424138	3.000
STRG.17.1	R2_117_3	=	1815.296304	680.000
STRG.17.2	R2_117_1	=	1227.583858	490.000
STRG.18.1	R2_55_2	=	53.738109	11.000
STRG.18.2	R2_55_3	=	29.385159	8.000
STRG.19.1	R1_31_1	=	3671.076489	774.000
STRG.19.3	R1_31_2	=	629.426725	392.000
STRG.20.1	R1_33_2	=	727.350085	284.000
STRG.21.1	R1_32_1	=	409.595754	144.000
STRG.21.2	R1_32_2	=	364.074299	98.000
STRG.22.1	R2_46_1	c	2219.872450	1278.000
STRG.22.2	R2_46_3	=	2754.720057	1046.000
STRG.24.1	R2_45_1	=	138.995490	85.000
STRG.24.3	R2_45_2	=	112.715174	98.000
STRG.24.4	R2_45_3	=	121.773066	106.000
STRG.24.5	R2_45_4	=	186.936837	150.000
STRG.25.1	R2_41_1	=	506.210261	501.000
STRG.25.2	R2_41_2	=	12619.858672	2312.000
STRG.26.1	R2_63_3	=	44.036351	24.000
STRG.27.1	R2_37_2	c	27.140459	2.000
STRG.28.1	R2_53_1	c	189661.659526	961.000
STRG.29.1	R2_53_2	=	4375.857814	3874.000
STRG.30.1	R2_42_1	=	1681.241427	955.000
STRG.30.2	R2_42_2	=	8202.449908	1700.000
STRG.30.3	R2_42_3	=	9028.256126	1423.000
STRG.31.1	R2_38_2	=	12988.459971	3556.000
STRG.31.2	R2_38_1	=	2196.759566	679.000
STRG.31.3	R2_38_4	=	18110.341301	3253.000
STRG.32.1	R2_32_1	=	378.008759	118.000
STRG.32.2	R2_32_2	=	187.932366	98.000
STRG.32.3	R2_32_3	=	130.274205	61.000
STRG.36.1	R2_20_2	c	33.499081	3.000
STRG.37.1	R2_26_2	=	1162.764199	695.000
STRG.37.2	R2_26_1	=	277.746737	590.000
STRG.38.1	R2_140_1	=	8.435020	3.000
STRG.39.1	R1_14_1	=	55511.455522	12130.000
STRG.41.1	R2_154_2	=	43812.762955	13587.000
STRG.41.2	R2_154_1	=	3925.778069	1342.000
STRG.44.1	R1_23_1	=	177.770958	130.000
STRG.44.2	R1_23_2	=	101.843027	48.000
STRG.45.2	R1_22_1	c	1314.141037	269.000
STRG.46.1	R2_150_1	=	10076.258290	2604.000
STRG.47.2	R2_14_1	=	15040.197425	7435.000
STRG.47.3	R2_14_2	=	81938.984959	14089.000
STRG.47.4	R2_14_3	=	18554.031076	6466.000
STRG.49.1	R1_103_1	=	4664.039756	3900.000
STRG.49.2	R1_103_2	=	6060.775451	5009.000
STRG.50.1	R2_19_1	=	53.406033	39.000
STRG.50.3	R2_19_2	c	20.263571	23.000
STRG.50.4	R2_19_2	c	95.871379	196.000
STRG.5.1	R2_6_1	=	6176.042953	945.000
STRG.51.1	R1_102_1	=	296.077739	150.000
STRG.52.1	R1_13_1	=	498.403392	429.000
STRG.52.2	R1_13_2	=	218.112848	49.000
STRG.54.1	R2_116_3	=	97.263546	22.000
STRG.54.2	R2_116_1	=	29.330027	8.000
STRG.54.3	R2_116_2	=	30.063278	7.000
STRG.55.1	R2_1_1	=	0.000000	0.000
STRG.58.1	R1_91_2	=	202.149629	72.000
STRG.58.2	R1_91_1	=	61.945947	11.000
STRG.59.3	R1_73_2	c	3468.378898	1514.000
STRG.60.1	R1_61_2	=	87.773400	19.000
STRG.60.2	R1_61_1	=	53.604099	11.000
STRG.61.1	R1_62_1	=	83.271864	30.000
STRG.61.2	R1_62_2	=	79.963707	32.000
STRG.6.2	R1_92_2	=	3142.148269	767.000
STRG.62.3	R1_71_1	=	50.888361	15.000
STRG.63.1	R1_43_2	c	22.332721	2.000
STRG.64.1	R1_53_1	c	18.177796	2.000
STRG.65.1	R1_41_1	=	1943.434842	182.000
STRG.65.2	R1_41_2	=	180.984970	69.000
STRG.66.1	R2_54_1	c	469.228155	4.000
STRG.67.1	R1_11_2	=	44864.692692	12352.000
STRG.67.2	R1_11_1	=	26727.780514	6196.000
STRG.71.1	R2_59_1	=	18.185485	22.000
STRG.71.2	R2_59_3	=	20.422524	19.000
STRG.71.3	R2_59_2	=	8.567255	11.000
STRG.8.1	R2_72_2	=	15392.417688	12225.000
STRG.8.2	R2_72_4	=	22392.507368	13751.000
STRG.8.3	R2_72_3	=	20320.363412	16846.000
STRG.8.4	R2_72_1	=	17447.593791	8009.000
