chrIS_full_half_null,Bambu,full,Section1,30,0,2,0
chrIS_full_half_null,FLAIR,full,Section1,16,0,8,13
chrIS_full_half_null,FLAMES,full,Section1,12,0,0,18
chrIS_full_half_null,isoQuant,full,Section1,21,0,1,9
chrIS_full_half_null,Mandalorion,full,Section1,16,0,2,14
chrIS_full_half_null,Stringtie2,full,Section1,19,0,4,10
chrIS_full_half_null,TALON,full,Section1,19,0,27,11
chrIS_full_half_null,TALON_reco,full,Section1,18,0,13,12
chrIS_full_half_null,Bambu,null,Section3,0,14,6,35
chrIS_full_half_null,FLAIR,null,Section3,0,14,1,37
chrIS_full_half_null,FLAMES,null,Section3,0,0,0,52
chrIS_full_half_null,isoQuant,null,Section3,0,15,2,36
chrIS_full_half_null,Mandalorion,null,Section3,0,22,0,30
chrIS_full_half_null,Stringtie2,null,Section3,0,24,8,25
chrIS_full_half_null,TALON,null,Section3,0,19,65,31
chrIS_full_half_null,TALON_reco,null,Section3,0,11,34,40
chrIS_full_half_null,Bambu,partial,Section2,41,10,10,22
chrIS_full_half_null,FLAIR,partial,Section2,33,21,15,22
chrIS_full_half_null,FLAMES,partial,Section2,24,0,0,54
chrIS_full_half_null,isoQuant,partial,Section2,37,23,1,17
chrIS_full_half_null,Mandalorion,partial,Section2,33,25,4,20
chrIS_full_half_null,Stringtie2,partial,Section2,37,24,8,13
chrIS_full_half_null,TALON,partial,Section2,33,25,184,18
chrIS_full_half_null,TALON_reco,partial,Section2,32,21,53,23
chrIS_half_null_full,Bambu,full,Section3,52,0,4,0
chrIS_half_null_full,FLAIR,full,Section3,22,0,15,30
chrIS_half_null_full,FLAMES,full,Section3,11,0,0,41
chrIS_half_null_full,isoQuant,full,Section3,15,0,2,36
chrIS_half_null_full,Mandalorion,full,Section3,24,0,4,28
chrIS_half_null_full,Stringtie2,full,Section3,28,0,1,24
chrIS_half_null_full,TALON,full,Section3,25,0,65,25
chrIS_half_null_full,TALON_reco,full,Section3,26,0,34,25
chrIS_half_null_full,Bambu,null,Section2,0,35,15,33
chrIS_half_null_full,FLAIR,null,Section2,0,38,16,35
chrIS_half_null_full,FLAMES,null,Section2,0,0,0,78
chrIS_half_null_full,isoQuant,null,Section2,0,50,5,25
chrIS_half_null_full,Mandalorion,null,Section2,0,57,5,21
chrIS_half_null_full,Stringtie2,null,Section2,0,56,17,15
chrIS_half_null_full,TALON,null,Section2,0,55,185,21
chrIS_half_null_full,TALON_reco,null,Section2,0,44,53,32
chrIS_half_null_full,Bambu,partial,Section1,10,8,3,11
chrIS_half_null_full,FLAIR,partial,Section1,5,8,6,15
chrIS_half_null_full,FLAMES,partial,Section1,2,4,0,24
chrIS_half_null_full,isoQuant,partial,Section1,3,9,4,16
chrIS_half_null_full,Mandalorion,partial,Section1,6,10,2,14
chrIS_half_null_full,Stringtie2,partial,Section1,6,8,6,13
chrIS_half_null_full,TALON,partial,Section1,6,11,28,13
chrIS_half_null_full,TALON_reco,partial,Section1,6,10,14,14
chrIS_null_full_half,Bambu,full,Section2,78,0,5,0
chrIS_null_full_half,FLAIR,full,Section2,59,0,28,18
chrIS_null_full_half,FLAMES,full,Section2,46,0,0,32
chrIS_null_full_half,isoQuant,full,Section2,68,0,0,10
chrIS_null_full_half,Mandalorion,full,Section2,58,0,6,19
chrIS_null_full_half,Stringtie2,full,Section2,68,0,1,10
chrIS_null_full_half,TALON,full,Section2,61,0,184,15
chrIS_null_full_half,TALON_reco,full,Section2,60,0,54,16
chrIS_null_full_half,Bambu,null,Section1,0,10,3,20
chrIS_null_full_half,FLAIR,null,Section1,0,10,5,17
chrIS_null_full_half,FLAMES,null,Section1,0,0,0,30
chrIS_null_full_half,isoQuant,null,Section1,0,12,4,16
chrIS_null_full_half,Mandalorion,null,Section1,0,15,2,15
chrIS_null_full_half,Stringtie2,null,Section1,0,15,8,12
chrIS_null_full_half,TALON,null,Section1,0,15,28,15
chrIS_null_full_half,TALON_reco,null,Section1,0,14,14,16
chrIS_null_full_half,Bambu,partial,Section3,25,7,2,19
chrIS_null_full_half,FLAIR,partial,Section3,7,9,1,35
chrIS_null_full_half,FLAMES,partial,Section3,4,0,0,48
chrIS_null_full_half,isoQuant,partial,Section3,11,8,2,32
chrIS_null_full_half,Mandalorion,partial,Section3,9,13,0,30
chrIS_null_full_half,Stringtie2,partial,Section3,11,16,6,24
chrIS_null_full_half,TALON,partial,Section3,9,13,65,28
chrIS_null_full_half,TALON_reco,partial,Section3,9,8,34,34
